relative_path,variable,storage_dtype,shape,definition,unit,semantic_status,missing_value_note
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,rar_points,CSV text/parsed scalar,104 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,fv_cells,CSV text/parsed scalar,104 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,relL2_S,CSV text/parsed scalar,104 rows,CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,front_band_RMSE,CSV text/parsed scalar,104 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,E_front_shockpos,CSV text/parsed scalar,104 rows,Root-mean-square shock-position error in the nondimensional one-dimensional problem,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,E_bt,CSV text/parsed scalar,104 rows,Absolute breakthrough-time error in the nondimensional one-dimensional problem,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,W_front_pred,CSV text/parsed scalar,104 rows,Predicted front thickness in the nondimensional one-dimensional problem,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,S_star,CSV text/parsed scalar,104 rows,Analytical Welge shock saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,v_shock,CSV text/parsed scalar,104 rows,Analytical nondimensional shock speed,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/ce42de22cb58_BL_by_seed.csv,t_bt_true,CSV text/parsed scalar,104 rows,Analytical nondimensional breakthrough time,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,X,float64,500x500,Cartesian x-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,Y,float64,500x500,Cartesian y-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,p_true,float64,500x500,IC-FERST reference pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,p_pred,float64,500x500,PINN-predicted physical pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,p_error,float64,500x500,"Signed pressure error, prediction minus reference",Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,S_true,float64,500x500,IC-FERST reference CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,S_pred,float64,500x500,PINN-predicted CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,S_error,float64,500x500,"Signed CO2-saturation error, prediction minus reference",1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,time_seconds,float64,scalar,Physical simulation time,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,time_display,float64,scalar,Physical simulation time in the unit named by time_unit,see time_unit,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/db86ff9f9828_snapshot_grid.npz,time_unit,<U4,scalar,Unit label for time_display,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/e6940405d98e_snapshot_metadata.json,label,str,scalar or nested JSON,Display label,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,run_id,str,scalar or nested JSON,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,exp_name,str,scalar or nested JSON,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,training_strategy,str,scalar or nested JSON,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,leave_out,str,scalar or nested JSON,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,checkpoint,str,scalar or nested JSON,Checkpoint locator captured in the source metadata,path,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/e6940405d98e_snapshot_metadata.json,times,list,scalar or nested JSON,Nested list of selected snapshot tags and physical times,JSON object,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,X,float64,500x500,Cartesian x-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,Y,float64,500x500,Cartesian y-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,p_true,float64,500x500,IC-FERST reference pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,p_pred,float64,500x500,PINN-predicted physical pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,p_error,float64,500x500,"Signed pressure error, prediction minus reference",Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,S_true,float64,500x500,IC-FERST reference CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,S_pred,float64,500x500,PINN-predicted CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,S_error,float64,500x500,"Signed CO2-saturation error, prediction minus reference",1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,time_seconds,float64,scalar,Physical simulation time,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,time_display,float64,scalar,Physical simulation time in the unit named by time_unit,see time_unit,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/ef3eb1e88390_snapshot_grid.npz,time_unit,<U4,scalar,Unit label for time_display,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,run_id,CSV text/parsed scalar,68 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,exp_name,CSV text/parsed scalar,68 rows,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,training_strategy,CSV text/parsed scalar,68 rows,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,leave_out,CSV text/parsed scalar,68 rows,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,seed,CSV text/parsed scalar,68 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,heldout_relL2_S,CSV text/parsed scalar,68 rows,Held-out CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,heldout_relL2_S_front,CSV text/parsed scalar,68 rows,Held-out front-region saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,heldout_relL2_p_tilde,CSV text/parsed scalar,68 rows,Held-out nondimensional-pressure relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,insample_relL2_S,CSV text/parsed scalar,68 rows,In-sample CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,insample_to_heldout_gap_S,CSV text/parsed scalar,68 rows,Held-out minus in-sample CO2-saturation relative L2 error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,bt_abs_error,CSV text/parsed scalar,68 rows,Absolute producer-probe breakthrough-time error,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,bt_rel_error,CSV text/parsed scalar,68 rows,Relative producer-probe breakthrough-time error,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,checkpoint_data_holdout,CSV text/parsed scalar,68 rows,Checkpoint flag recording whether data holdout was used,boolean,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,holdout_spec_match,CSV text/parsed scalar,68 rows,Flag that the checkpoint holdout specification matches the requested evaluation,boolean,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,holdout_spec_note,CSV text/parsed scalar,68 rows,Text note describing holdout-specification matching,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_ratio_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_ratio_1090_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_width_ratio_1090_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_ratio_recommended_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_abs_rel_error_1090_mean,CSV text/parsed scalar,68 rows,Mean absolute error of the predicted/reference 10-90% front-width ratio,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_inverse_slope_width_ratio_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_ratio_legacy_grad_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,W_front_ratio_grad_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_sharpness_ratio_mean,CSV text/parsed scalar,68 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_position_signed_error_mid_mean,CSV text/parsed scalar,68 rows,Mean signed mid-jump front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_position_abs_error_mid_mean,CSV text/parsed scalar,68 rows,Mean absolute mid-jump front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_position_rel_error_mid_mean,CSV text/parsed scalar,68 rows,Mean mid-jump front-position error normalized by ray span,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/f56ffcc4b9d5_summary_heldout_front_timing.csv,front_position_abs_error_maxgrad_mean,CSV text/parsed scalar,68 rows,Mean absolute maximum-gradient front-position error,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
